# 
# Region: 1298.3 - 1369.9
# Amplitude: 268.25
# Centroid: 1333.71 keV (channel:691.15)
# FWHM: 79.075(5.93%)
# Area: 15783.40
# -----------
-0.000,0.000
1.930,0.000
3.859,0.000
5.789,0.000
7.719,0.000
9.649,0.000
11.578,0.000
13.508,0.000
15.438,0.000
17.367,0.000
19.297,0.000
21.227,0.000
23.156,0.000
25.086,0.000
27.016,0.000
28.946,0.000
30.875,0.000
32.805,0.000
34.735,0.000
36.664,0.000
38.594,0.000
40.524,0.000
42.454,0.000
44.383,0.000
46.313,0.000
48.243,0.000
50.172,0.000
52.102,0.000
54.032,0.000
55.962,0.000
57.891,0.000
59.821,0.000
61.751,0.000
63.680,0.000
65.610,0.000
67.540,0.000
69.469,0.000
71.399,0.000
73.329,0.000
75.259,0.000
77.188,0.000
79.118,0.000
81.048,0.000
82.977,0.000
84.907,0.000
86.837,0.000
88.767,0.000
90.696,0.000
92.626,0.000
94.556,0.000
96.485,0.000
98.415,0.000
100.345,0.000
102.275,0.000
104.204,0.000
106.134,0.000
108.064,0.000
109.993,0.000
111.923,0.000
113.853,0.000
115.782,0.000
117.712,0.000
119.642,0.000
121.572,0.000
123.501,0.000
125.431,0.000
127.361,0.000
129.290,0.000
131.220,0.000
133.150,0.000
135.080,0.000
137.009,0.000
138.939,0.000
140.869,0.000
142.798,0.000
144.728,0.000
146.658,0.000
148.587,0.000
150.517,0.000
152.447,0.000
154.377,1414.600
156.306,1361.800
158.236,1346.400
160.166,1372.800
162.095,1321.100
164.025,1282.600
165.955,1265.000
167.885,1217.700
169.814,1247.400
171.744,1131.900
173.674,1191.300
175.603,1146.200
177.533,1082.400
179.463,1062.600
181.393,1065.900
183.322,1119.800
185.252,1016.400
187.182,1004.300
189.111,992.200
191.041,991.100
192.971,1010.900
194.900,1038.400
196.830,929.500
198.760,966.900
200.690,926.200
202.619,943.800
204.549,948.200
206.479,955.900
208.408,907.500
210.338,954.800
212.268,955.900
214.198,982.300
216.127,922.900
218.057,950.400
219.987,961.400
221.916,942.700
223.846,941.600
225.776,949.300
227.706,908.600
229.635,963.600
231.565,983.400
233.495,936.100
235.424,904.200
237.354,920.700
239.284,970.200
241.213,943.800
243.143,887.700
245.073,911.900
247.003,904.200
248.932,884.400
250.862,814.000
252.792,881.100
254.721,822.800
256.651,856.900
258.581,881.100
260.511,801.900
262.440,823.900
264.370,838.200
266.300,822.800
268.229,760.100
270.159,761.200
272.089,787.600
274.018,752.400
275.948,751.300
277.878,770.000
279.808,690.800
281.737,754.600
283.667,722.700
285.597,708.400
287.526,704.000
289.456,677.600
291.386,657.800
293.316,718.300
295.245,657.800
297.175,672.100
299.105,622.600
301.034,595.100
302.964,624.800
304.894,651.200
306.824,664.400
308.753,622.600
310.683,599.500
312.613,608.300
314.542,596.200
316.472,570.900
318.402,581.900
320.331,636.900
322.261,548.900
324.191,544.500
326.121,581.900
328.050,526.900
329.980,533.500
331.910,528.000
333.839,575.300
335.769,489.500
337.699,522.500
339.629,541.200
341.558,518.100
343.488,535.700
345.418,526.900
347.347,506.000
349.277,566.500
351.207,487.300
353.136,503.800
355.066,475.200
356.996,503.800
358.926,489.500
360.855,489.500
362.785,500.500
364.715,519.200
366.644,485.100
368.574,515.900
370.504,496.100
372.434,499.400
374.363,454.300
376.293,466.400
378.223,471.900
380.152,470.800
382.082,451.000
384.012,498.300
385.942,433.400
387.871,482.900
389.801,482.900
391.731,486.200
393.660,485.100
395.590,489.500
397.520,481.800
399.449,429.000
401.379,447.700
403.309,466.400
405.239,481.800
407.168,451.000
409.098,480.700
411.028,453.200
412.957,446.600
414.887,464.200
416.817,449.900
418.747,438.900
420.676,438.900
422.606,447.700
424.536,411.400
426.465,429.000
428.395,474.100
430.325,455.400
432.255,415.800
434.184,478.500
436.114,448.800
438.044,454.300
439.973,449.900
441.903,422.400
443.833,457.600
445.762,457.600
447.692,424.600
449.622,429.000
451.552,449.900
453.481,408.100
455.411,413.600
457.341,459.800
459.270,436.700
461.200,438.900
463.130,436.700
465.060,438.900
466.989,437.800
468.919,433.400
470.849,431.200
472.778,453.200
474.708,442.200
476.638,440.000
478.567,426.800
480.497,427.900
