# 
# Region: 1258.0 - 1385.4
# Amplitude: 101.24
# Centroid: 1323.40 keV (channel:877.81)
# FWHM: 81.647(6.17%)
# Area: 8194.09
# -----------
511.078,176.000
512.586,151.800
514.094,159.500
515.601,160.600
517.109,152.900
518.616,146.300
520.124,163.900
521.632,149.600
523.139,177.100
524.647,150.700
526.154,144.100
527.662,146.300
529.170,176.000
530.677,156.200
532.185,160.600
533.693,151.800
535.200,163.900
536.708,146.300
538.215,152.900
539.723,141.900
541.231,154.000
542.738,160.600
544.246,161.700
545.753,163.900
547.261,141.900
548.769,166.100
550.276,133.100
551.784,165.000
553.291,182.600
554.799,155.100
556.307,150.700
557.814,145.200
559.322,177.100
560.829,183.700
562.337,147.400
563.845,155.100
565.352,152.900
566.860,144.100
568.367,137.500
569.875,163.900
571.383,156.200
572.890,139.700
574.398,173.800
575.905,172.700
577.413,159.500
578.921,145.200
580.428,148.500
581.936,171.600
583.443,144.100
584.951,145.200
586.459,136.400
587.966,157.300
589.474,126.500
590.982,167.200
592.489,154.000
593.997,170.500
595.504,161.700
597.012,146.300
598.520,141.900
600.027,166.100
601.535,123.200
603.042,145.200
604.550,195.800
606.058,148.500
607.565,170.500
609.073,145.200
610.580,151.800
612.088,168.300
613.596,147.400
615.103,132.000
616.611,137.500
618.118,158.400
619.626,126.500
621.134,143.000
622.641,136.400
624.149,183.700
625.656,162.800
627.164,149.600
628.672,141.900
630.179,145.200
631.687,155.100
633.194,163.900
634.702,132.000
636.210,129.800
637.717,143.000
639.225,167.200
640.733,163.900
642.240,139.700
643.748,151.800
645.255,151.800
646.763,147.400
648.271,161.700
649.778,165.000
651.286,165.000
652.793,134.200
654.301,129.800
655.809,168.300
657.316,156.200
658.824,147.400
660.331,135.300
661.839,149.600
663.347,155.100
664.854,154.000
666.362,170.500
667.869,166.100
669.377,156.200
670.885,169.400
672.392,152.900
673.900,167.200
675.407,151.800
676.915,159.500
678.423,150.700
679.930,160.600
681.438,144.100
682.945,138.600
684.453,138.600
685.961,138.600
687.468,107.800
688.976,167.200
690.484,154.000
691.991,146.300
693.499,160.600
695.006,157.300
696.514,158.400
698.022,163.900
699.529,144.100
701.037,168.300
702.544,170.500
704.052,148.500
705.560,157.300
707.067,151.800
708.575,155.100
710.082,160.600
711.590,169.400
713.098,151.800
714.605,151.800
716.113,167.200
717.620,147.400
719.128,149.600
720.636,166.100
722.143,170.500
723.651,156.200
725.158,152.900
726.666,151.800
728.174,156.200
729.681,143.000
731.189,169.400
732.696,191.400
734.204,165.000
735.712,162.800
737.219,159.500
738.727,179.300
740.235,171.600
741.742,162.800
743.250,159.500
744.757,148.500
746.265,155.100
747.773,141.900
749.280,174.900
750.788,161.700
752.295,154.000
753.803,152.900
755.311,140.800
756.818,168.300
758.326,154.000
759.833,168.300
761.341,163.900
762.849,162.800
764.356,161.700
765.864,155.100
767.371,173.800
768.879,180.400
770.387,158.400
771.894,159.500
773.402,157.300
774.909,146.300
776.417,151.800
777.925,147.400
779.432,146.300
780.940,167.200
782.447,150.700
783.955,158.400
785.463,158.400
786.970,185.900
788.478,147.400
789.986,154.000
791.493,181.500
793.001,171.600
794.508,171.600
796.016,144.100
797.524,170.500
799.031,136.400
800.539,152.900
802.046,168.300
803.554,150.700
805.062,148.500
806.569,168.300
808.077,151.800
809.584,141.900
811.092,162.800
812.600,156.200
814.107,167.200
815.615,180.400
817.122,179.300
818.630,168.300
820.138,168.300
821.645,154.000
823.153,177.100
824.660,146.300
826.168,183.700
827.676,166.100
829.183,169.400
830.691,203.500
832.198,184.800
833.706,128.700
835.214,165.000
836.721,154.000
838.229,173.800
839.737,165.000
841.244,170.500
842.752,182.600
844.259,193.600
845.767,187.000
847.275,190.300
848.782,181.500
850.290,158.400
851.797,184.800
853.305,181.500
854.813,162.800
856.320,188.100
857.828,201.300
859.335,157.300
860.843,196.900
862.351,187.000
863.858,155.100
865.366,192.500
866.873,189.200
868.381,218.900
869.889,187.000
871.396,199.100
872.904,212.300
874.411,180.400
875.919,184.800
877.427,191.400
878.934,195.800
880.442,216.700
881.949,190.300
883.457,183.700
884.965,177.100
886.472,167.200
887.980,190.300
889.488,189.200
890.995,196.900
892.503,166.100
894.010,188.100
895.518,189.200
897.026,189.200
898.533,174.900
900.041,196.900
901.548,178.200
903.056,198.000
904.564,201.300
906.071,210.100
907.579,168.300
909.086,184.800
910.594,196.900
912.102,176.000
913.609,204.600
915.117,190.300
916.624,184.800
918.132,205.700
919.640,188.100
921.147,181.500
922.655,193.600
924.162,173.800
925.670,194.700
927.178,207.900
928.685,179.300
930.193,162.800
931.700,172.700
933.208,172.700
934.716,163.900
936.223,184.800
937.731,155.100
939.239,171.600
940.746,176.000
942.254,173.800
943.761,174.900
945.269,170.500
946.777,166.100
948.284,179.300
949.792,183.700
951.299,168.300
952.807,150.700
954.315,146.300
955.822,154.000
957.330,147.400
958.837,169.400
960.345,136.400
961.853,132.000
963.360,140.800
964.868,138.600
966.375,166.100
967.883,127.600
969.391,123.200
970.898,125.400
972.406,121.000
973.913,136.400
975.421,122.100
976.929,137.500
978.436,116.600
979.944,125.400
981.451,124.300
982.959,128.700
984.467,125.400
985.974,119.900
987.482,114.400
988.989,118.800
990.497,110.000
992.005,121.000
993.512,114.400
995.020,107.800
996.528,117.700
998.035,121.000
999.543,123.200
1001.050,121.000
1002.558,115.500
1004.066,137.500
1005.573,106.700
1007.081,127.600
1008.588,126.500
1010.096,124.300
1011.604,117.700
1013.111,97.900
1014.619,102.300
1016.126,117.700
1017.634,100.100
1019.142,97.900
1020.649,105.600
1022.157,128.700
1023.664,110.000
1025.172,125.400
1026.680,111.100
1028.187,119.900
1029.695,111.100
1031.202,106.700
1032.710,121.000
1034.218,115.500
1035.725,100.100
1037.233,108.900
1038.740,107.800
1040.248,102.300
1041.756,91.300
1043.263,111.100
1044.771,92.400
1046.279,104.500
1047.786,121.000
1049.294,83.600
1050.801,104.500
1052.309,114.400
1053.817,130.900
1055.324,97.900
1056.832,105.600
1058.339,107.800
1059.847,105.600
1061.355,118.800
1062.862,121.000
1064.370,110.000
1065.877,101.200
1067.385,83.600
1068.893,102.300
1070.400,93.500
1071.908,91.300
1073.415,108.900
1074.923,97.900
1076.431,94.600
1077.938,119.900
1079.446,92.400
1080.953,117.700
1082.461,96.800
1083.969,99.000
1085.476,90.200
1086.984,104.500
1088.491,101.200
1089.999,82.500
1091.507,79.200
1093.014,72.600
1094.522,81.400
1096.030,85.800
1097.537,80.300
1099.045,89.100
1100.552,93.500
1102.060,108.900
1103.568,78.100
1105.075,74.800
1106.583,85.800
1108.090,88.000
1109.598,71.500
1111.106,72.600
1112.613,107.800
1114.121,89.100
1115.628,83.600
1117.136,103.400
1118.644,101.200
1120.151,106.700
1121.659,100.100
1123.166,101.200
1124.674,111.100
1126.182,106.700
1127.689,103.400
1129.197,100.100
1130.704,95.700
1132.212,126.500
1133.720,103.400
1135.227,121.000
1136.735,96.800
1138.242,122.100
1139.750,113.300
1141.258,121.000
1142.765,122.100
1144.273,117.700
1145.781,124.300
1147.288,124.300
1148.796,141.900
1150.303,147.400
1151.811,161.700
1153.319,141.900
1154.826,155.100
1156.334,163.900
1157.841,141.900
1159.349,133.100
1160.857,143.000
1162.364,143.000
1163.872,134.200
1165.379,168.300
1166.887,149.600
1168.395,124.300
1169.902,149.600
1171.410,139.700
1172.917,196.900
1174.425,132.000
1175.933,160.600
1177.440,137.500
1178.948,124.300
1180.455,143.000
1181.963,148.500
1183.471,133.100
1184.978,125.400
1186.486,118.800
1187.993,107.800
1189.501,102.300
1191.009,117.700
1192.516,119.900
1194.024,102.300
1195.532,103.400
1197.039,97.900
1198.547,90.200
1200.054,108.900
1201.562,97.900
1203.070,77.000
1204.577,85.800
1206.085,61.600
1207.592,67.100
1209.100,62.700
1210.608,63.800
1212.115,69.300
1213.623,68.200
1215.130,50.600
1216.638,61.600
1218.146,44.000
1219.653,42.900
1221.161,37.400
1222.668,50.600
1224.176,49.500
1225.684,22.000
1227.191,41.800
1228.699,41.800
1230.206,35.200
1231.714,27.500
1233.222,27.500
1234.729,28.600
1236.237,28.600
1237.744,19.800
1239.252,19.800
1240.760,22.000
1242.267,24.200
1243.775,28.600
1245.283,18.700
1246.790,22.000
1248.298,24.200
1249.805,28.600
1251.313,19.800
1252.821,22.000
1254.328,23.100
1255.836,14.300
1257.343,25.300
1258.851,18.700
1260.359,24.200
1261.866,23.100
1263.374,23.100
1264.881,27.500
1266.389,30.800
1267.897,38.500
1269.404,35.200
1270.912,34.100
1272.419,34.100
1273.927,37.400
1275.435,49.500
1276.942,42.900
1278.450,50.600
1279.957,44.000
1281.465,52.800
1282.973,40.700
1284.480,52.800
1285.988,60.500
1287.495,55.000
1289.003,50.600
1290.511,77.000
1292.018,70.400
1293.526,64.900
1295.034,64.900
1296.541,72.600
1298.049,82.500
1299.556,80.300
1301.064,79.200
1302.572,85.800
1304.079,62.700
1305.587,106.700
1307.094,91.300
1308.602,104.500
1310.110,103.400
1311.617,72.600
1313.125,103.400
1314.632,99.000
1316.140,102.300
1317.648,91.300
1319.155,103.400
1320.663,99.000
1322.170,104.500
1323.678,93.500
1325.186,113.300
1326.693,110.000
1328.201,106.700
1329.708,99.000
1331.216,89.100
1332.724,89.100
1334.231,100.100
1335.739,88.000
1337.246,105.600
1338.754,99.000
1340.262,86.900
1341.769,113.300
1343.277,75.900
1344.784,78.100
1346.292,93.500
1347.800,56.100
1349.307,75.900
1350.815,73.700
1352.323,72.600
1353.830,64.900
1355.338,73.700
1356.845,47.300
1358.353,55.000
1359.861,62.700
1361.368,55.000
1362.876,50.600
1364.383,37.400
1365.891,44.000
1367.399,39.600
1368.906,46.200
1370.414,39.600
1371.921,34.100
1373.429,29.700
1374.937,36.300
1376.444,28.600
1377.952,28.600
1379.459,38.500
1380.967,22.000
1382.475,30.800
1383.982,11.000
1385.490,24.200
1386.997,23.100
1388.505,17.600
1390.013,14.300
1391.520,20.900
1393.028,13.200
1394.535,11.000
1396.043,9.900
1397.551,13.200
1399.058,11.000
1400.566,9.900
1402.074,7.700
1403.581,12.100
1405.089,11.000
1406.596,6.600
1408.104,5.500
1409.612,4.400
1411.119,4.400
1412.627,9.900
1414.134,3.300
1415.642,5.500
1417.150,2.200
1418.657,7.700
1420.165,5.500
1421.672,6.600
1423.180,5.500
1424.688,4.400
1426.195,3.300
1427.703,6.600
1429.210,3.300
1430.718,5.500
1432.226,6.600
1433.733,5.500
1435.241,2.200
1436.748,3.300
1438.256,4.400
1439.764,3.300
1441.271,2.200
1442.779,1.100
1444.286,1.100
1445.794,3.300
1447.302,3.300
1448.809,3.300
1450.317,3.300
1451.825,2.200
1453.332,3.300
1454.840,4.400
1456.347,2.200
1457.855,2.200
1459.363,5.500
1460.870,2.200
1462.378,2.200
1463.885,3.300
1465.393,4.400
1466.901,3.300
1468.408,6.600
1469.916,0.000
1471.423,4.400
1472.931,1.100
1474.439,4.400
1475.946,2.200
1477.454,5.500
1478.961,1.100
1480.469,2.200
1481.977,1.100
1483.484,2.200
1484.992,2.200
1486.499,4.400
1488.007,2.200
1489.515,3.300
1491.022,4.400
1492.530,3.300
1494.037,4.400
1495.545,3.300
1497.053,2.200
1498.560,2.200
1500.068,2.200
1501.576,7.700
1503.083,1.100
1504.591,4.400
1506.098,3.300
1507.606,1.100
1509.114,2.200
1510.621,3.300
1512.129,1.100
1513.636,4.400
1515.144,1.100
1516.652,3.300
1518.159,2.200
1519.667,2.200
1521.174,0.000
1522.682,2.200
1524.190,4.400
1525.697,0.000
1527.205,2.200
1528.712,5.500
1530.220,2.200
1531.728,3.300
1533.235,2.200
1534.743,1.100
1536.250,5.500
1537.758,3.300
1539.266,4.400
1540.773,1.100
1542.281,0.000
